mixture_ID,mixture_path,source_1_path,source_2_path,length
2196-170379-0009_198-209-0004,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2196-170379-0009_198-209-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2196-170379-0009_198-209-0004.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2196-170379-0009_198-209-0004.wav,121240
4267-78186-0016_911-128684-0002,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4267-78186-0016_911-128684-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4267-78186-0016_911-128684-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4267-78186-0016_911-128684-0002.wav,107240
412-126975-0013_5322-7680-0026,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/412-126975-0013_5322-7680-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/412-126975-0013_5322-7680-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/412-126975-0013_5322-7680-0026.wav,104680
7800-283492-0005_5049-25947-0039,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7800-283492-0005_5049-25947-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7800-283492-0005_5049-25947-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7800-283492-0005_5049-25947-0039.wav,115160
8629-261139-0002_5808-48608-0052,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8629-261139-0002_5808-48608-0052.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8629-261139-0002_5808-48608-0052.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8629-261139-0002_5808-48608-0052.wav,87560
254-12312-0013_6147-34605-0030,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/254-12312-0013_6147-34605-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/254-12312-0013_6147-34605-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/254-12312-0013_6147-34605-0030.wav,35480
7059-77900-0004_2911-7601-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7059-77900-0004_2911-7601-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7059-77900-0004_2911-7601-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7059-77900-0004_2911-7601-0031.wav,115240
412-126975-0001_200-124139-0014,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/412-126975-0001_200-124139-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/412-126975-0001_200-124139-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/412-126975-0001_200-124139-0014.wav,86280
6529-62556-0028_89-219-0050,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6529-62556-0028_89-219-0050.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6529-62556-0028_89-219-0050.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6529-62556-0028_89-219-0050.wav,111640
2764-36616-0018_6836-61804-0010,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2764-36616-0018_6836-61804-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2764-36616-0018_6836-61804-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2764-36616-0018_6836-61804-0010.wav,110320
909-131041-0013_2836-5354-0046,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/909-131041-0013_2836-5354-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/909-131041-0013_2836-5354-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/909-131041-0013_2836-5354-0046.wav,124960
8014-112602-0004_1088-129236-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8014-112602-0004_1088-129236-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8014-112602-0004_1088-129236-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8014-112602-0004_1088-129236-0009.wav,35960
6367-74004-0009_4441-76263-0021,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6367-74004-0009_4441-76263-0021.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6367-74004-0009_4441-76263-0021.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6367-74004-0009_4441-76263-0021.wav,57720
2691-156745-0009_8312-279790-0038,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2691-156745-0009_8312-279790-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2691-156745-0009_8312-279790-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2691-156745-0009_8312-279790-0038.wav,91040
458-126290-0009_1898-145715-0041,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/458-126290-0009_1898-145715-0041.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/458-126290-0009_1898-145715-0041.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/458-126290-0009_1898-145715-0041.wav,112520
4195-17507-0010_8088-284756-0075,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4195-17507-0010_8088-284756-0075.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4195-17507-0010_8088-284756-0075.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4195-17507-0010_8088-284756-0075.wav,109080
332-128985-0027_26-495-0081,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/332-128985-0027_26-495-0081.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/332-128985-0027_26-495-0081.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/332-128985-0027_26-495-0081.wav,37960
441-130108-0005_4441-76262-0036,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/441-130108-0005_4441-76262-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/441-130108-0005_4441-76262-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/441-130108-0005_4441-76262-0036.wav,96120
8609-262281-0038_1263-138246-0015,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8609-262281-0038_1263-138246-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8609-262281-0038_1263-138246-0015.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8609-262281-0038_1263-138246-0015.wav,106680
6081-41997-0022_26-495-0088,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6081-41997-0022_26-495-0088.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6081-41997-0022_26-495-0088.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6081-41997-0022_26-495-0088.wav,35920
5808-54425-0029_1355-39947-0017,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5808-54425-0029_1355-39947-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5808-54425-0029_1355-39947-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5808-54425-0029_1355-39947-0017.wav,108520
3214-167607-0007_7635-105409-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3214-167607-0007_7635-105409-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3214-167607-0007_7635-105409-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3214-167607-0007_7635-105409-0009.wav,119520
5390-30096-0000_460-172359-0070,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5390-30096-0000_460-172359-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5390-30096-0000_460-172359-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5390-30096-0000_460-172359-0070.wav,49480
4859-26870-0007_887-123289-0018,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4859-26870-0007_887-123289-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4859-26870-0007_887-123289-0018.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4859-26870-0007_887-123289-0018.wav,67000
5688-41232-0060_6147-34606-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5688-41232-0060_6147-34606-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5688-41232-0060_6147-34606-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5688-41232-0060_6147-34606-0000.wav,40080
1334-135589-0029_6064-56165-0008,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1334-135589-0029_6064-56165-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1334-135589-0029_6064-56165-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1334-135589-0029_6064-56165-0008.wav,36440
909-131041-0004_5456-58161-0020,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/909-131041-0004_5456-58161-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/909-131041-0004_5456-58161-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/909-131041-0004_5456-58161-0020.wav,107440
7226-86964-0028_3664-11714-0019,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7226-86964-0028_3664-11714-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7226-86964-0028_3664-11714-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7226-86964-0028_3664-11714-0019.wav,117680
5514-19192-0005_118-47824-0016,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5514-19192-0005_118-47824-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5514-19192-0005_118-47824-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5514-19192-0005_118-47824-0016.wav,121600
196-122150-0030_5561-39621-0003,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/196-122150-0030_5561-39621-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/196-122150-0030_5561-39621-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/196-122150-0030_5561-39621-0003.wav,106120
1723-141149-0099_3879-173592-0043,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1723-141149-0099_3879-173592-0043.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1723-141149-0099_3879-173592-0043.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1723-141149-0099_3879-173592-0043.wav,28520
233-155990-0017_1040-133433-0017,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/233-155990-0017_1040-133433-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/233-155990-0017_1040-133433-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/233-155990-0017_1040-133433-0017.wav,118880
3486-166424-0062_3983-5331-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3486-166424-0062_3983-5331-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3486-166424-0062_3983-5331-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3486-166424-0062_3983-5331-0009.wav,40920
27-123349-0049_6925-80680-0003,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/27-123349-0049_6925-80680-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/27-123349-0049_6925-80680-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/27-123349-0049_6925-80680-0003.wav,91400
2989-138028-0072_1088-134315-0019,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2989-138028-0072_1088-134315-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2989-138028-0072_1088-134315-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2989-138028-0072_1088-134315-0019.wav,69800
1963-142393-0044_7800-283493-0026,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1963-142393-0044_7800-283493-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1963-142393-0044_7800-283493-0026.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1963-142393-0044_7800-283493-0026.wav,102840
8425-292520-0006_1970-10594-0001,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8425-292520-0006_1970-10594-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8425-292520-0006_1970-10594-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8425-292520-0006_1970-10594-0001.wav,53280
3214-167602-0022_229-130880-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3214-167602-0022_229-130880-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3214-167602-0022_229-130880-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3214-167602-0022_229-130880-0000.wav,53400
302-123523-0008_2893-139322-0045,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/302-123523-0008_2893-139322-0045.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/302-123523-0008_2893-139322-0045.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/302-123523-0008_2893-139322-0045.wav,104840
250-142276-0054_6437-66173-0058,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/250-142276-0054_6437-66173-0058.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/250-142276-0054_6437-66173-0058.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/250-142276-0054_6437-66173-0058.wav,98560
7302-86815-0005_1246-135815-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7302-86815-0005_1246-135815-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7302-86815-0005_1246-135815-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7302-86815-0005_1246-135815-0000.wav,34240
446-123502-0022_4297-13009-0046,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/446-123502-0022_4297-13009-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/446-123502-0022_4297-13009-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/446-123502-0022_4297-13009-0046.wav,67800
5652-19215-0029_198-126831-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5652-19215-0029_198-126831-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5652-19215-0029_198-126831-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5652-19215-0029_198-126831-0031.wav,81160
2843-152918-0021_2817-142371-0062,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2843-152918-0021_2817-142371-0062.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2843-152918-0021_2817-142371-0062.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2843-152918-0021_2817-142371-0062.wav,28720
1355-39947-0079_2391-145015-0042,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1355-39947-0079_2391-145015-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1355-39947-0079_2391-145015-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1355-39947-0079_2391-145015-0042.wav,122320
3526-176653-0013_89-218-0042,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3526-176653-0013_89-218-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3526-176653-0013_89-218-0042.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3526-176653-0013_89-218-0042.wav,107080
8063-274116-0007_332-128985-0069,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8063-274116-0007_332-128985-0069.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8063-274116-0007_332-128985-0069.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8063-274116-0007_332-128985-0069.wav,61040
1081-125237-0111_3112-9555-0073,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1081-125237-0111_3112-9555-0073.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1081-125237-0111_3112-9555-0073.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1081-125237-0111_3112-9555-0073.wav,79200
83-9960-0038_2092-145706-0005,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/83-9960-0038_2092-145706-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/83-9960-0038_2092-145706-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/83-9960-0038_2092-145706-0005.wav,113720
7302-86815-0010_39-121914-0044,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7302-86815-0010_39-121914-0044.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7302-86815-0010_39-121914-0044.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7302-86815-0010_39-121914-0044.wav,52400
7148-82991-0000_6848-252323-0019,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7148-82991-0000_6848-252323-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7148-82991-0000_6848-252323-0019.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7148-82991-0000_6848-252323-0019.wav,99600
6437-66173-0015_4406-16882-0062,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6437-66173-0015_4406-16882-0062.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6437-66173-0015_4406-16882-0062.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6437-66173-0015_4406-16882-0062.wav,113760
3830-12531-0026_8088-284756-0023,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3830-12531-0026_8088-284756-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3830-12531-0026_8088-284756-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3830-12531-0026_8088-284756-0023.wav,68920
3664-178366-0016_307-127535-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3664-178366-0016_307-127535-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3664-178366-0016_307-127535-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3664-178366-0016_307-127535-0009.wav,65520
6529-62554-0027_4898-20016-0008,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6529-62554-0027_4898-20016-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6529-62554-0027_4898-20016-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6529-62554-0027_4898-20016-0008.wav,112440
6563-63821-0005_4014-186176-0040,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6563-63821-0005_4014-186176-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6563-63821-0005_4014-186176-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6563-63821-0005_4014-186176-0040.wav,118600
5393-19219-0061_4481-17498-0020,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5393-19219-0061_4481-17498-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5393-19219-0061_4481-17498-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5393-19219-0061_4481-17498-0020.wav,119560
19-227-0007_8975-270782-0068,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/19-227-0007_8975-270782-0068.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/19-227-0007_8975-270782-0068.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/19-227-0007_8975-270782-0068.wav,117240
2989-138028-0008_3235-11599-0006,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2989-138028-0008_3235-11599-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2989-138028-0008_3235-11599-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2989-138028-0008_3235-11599-0006.wav,104600
5678-43302-0012_460-172359-0057,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5678-43302-0012_460-172359-0057.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5678-43302-0012_460-172359-0057.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5678-43302-0012_460-172359-0057.wav,112760
3699-47246-0002_40-121026-0038,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3699-47246-0002_40-121026-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3699-47246-0002_40-121026-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3699-47246-0002_40-121026-0038.wav,104120
5456-62043-0008_8095-274348-0008,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5456-62043-0008_8095-274348-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5456-62043-0008_8095-274348-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5456-62043-0008_8095-274348-0008.wav,73880
